Student ID,Name,Faculty,Advisor's Name,Email,Phone Number,Date of Birth,Gender,Address,Semesters,Scholarship Status / Tuition Fees,Clubs Attending,Password,Nationality
12230004,Aibek Temir,KLC,Kang Daehyun,temir79@inha.edu,1058918675,20001223,M,"42 GeumgangRo, GyeyangGu, Incheon 124638",4,0,Game Programming,5YRt=XA/},Germany
12230005,Lee Jisoo,IBT,Lee Hana,jisoo16@inha.edu,1098485542,20021115,F,"82 MyeongdongRo, YeonsuGu, Incheon 120165",4,0,Rock Climbing,rw7iPOCHM,South Korea
12230006,Yamada Taro,KLC,Park Jimin,taro56@inha.edu,1077674380,20011104,M,"76 OndangRo, SeoGu, Incheon 128871",4,50,0,XwAJ&rc72=,United States
12230007,Aizada Nurlan,KLC,Jung Hoseok,nurlan19@inha.edu,1012541993,19961115,F,"12 GeumgangRo, YeonsuGu, Incheon 120098",4,25,0,i7&*4LV%f*,India
12230008,Gulnoza,ISE,Lee Hana,gulnoza5@inha.edu,1035035426,20030625,F,"78 GeumgangRo, SeoGu, Incheon 123599",4,0,Debate Team,h/9Y5Bc+)1,Germany
12230009,Sarvar,ISE,Choi Minseo,sarvar96@inha.edu,1057497094,20030404,M,"22 JungangRo, BupyeongGu, Incheon 120780",4,0,Game Programming,j63XG(^1<0,Germany
12230010,Islom,ISE,Jung Eunji,islom37@inha.edu,1070301634,20051215,M,"10 JungangRo, YeonsuGu, Incheon 129224",4,0,Music Society,"kQ6.,""]s47",Germany
12230011,Malika,ISE,Kim Seokjin,malika13@inha.edu,1021392814,19980402,F,"43 OndangRo, NamdongGu, Incheon 128551",4,50,Skating,w[on4)$hq6,India
12230012,Choi Soojin,IBT,Jung Hoseok,soojin8@inha.edu,1049088457,19990301,F,"44 GeumgangRo, SeoGu, Incheon 127232",4,0,Rock Climbing,Q2rQ|HkVu2,Brazil
12230013,Shohjahon,ISE,Kang Daehyun,shohjahon31@inha.edu,1035244401,19981126,M,"98 MyeongdongRo, SeoGu, Incheon 123753",4,25,Skating,?&yBJSvU)],India
12230014,Islom,ISE,Choi Minseo,islom96@inha.edu,1053764254,20030817,M,"1 JungangRo, YeonsuGu, Incheon 129778",4,0,Kayaking,"Xl>S,B|VN^",India
12230015,Choi Soojin,IBT,Lee Hana,soojin80@inha.edu,1060772358,20040927,F,"89 OndangRo, SeoGu, Incheon 129193",4,50,Drama Club,q~zF;@b(i$,United States
12230016,Jung Donghyun,IBT,Jung Eunji,donghyun90@inha.edu,1035947178,19981114,M,"82 OndangRo, NamdongGu, Incheon 129450",4,0,0,LkeZ{emVTm,United States
12230017,Choi Soojin,IBT,Kang Daehyun,soojin38@inha.edu,1047365835,19951214,F,"49 JungangRo, NamdongGu, Incheon 128308",4,0,0,<F5?Y<9f.a,Australia
12230018,Nguyen Hoa,KLC,Kim Seokjin,hoa65@inha.edu,1058792286,19970505,F,"80 MyeongdongRo, GyeyangGu, Incheon 121082",4,0,Debate Team,$[g\/X~.R\,Australia
12230019,Lee Jisoo,IBT,Kang Daehyun,jisoo67@inha.edu,1098263616,20030223,F,"74 JungangRo, BupyeongGu, Incheon 124363",4,50,Rock Climbing,"<BpkD""KQ+Y",South Korea
12230020,Sarvar,ISE,Park Jimin,sarvar4@inha.edu,1058347447,20020721,M,"71 GeumgangRo, BupyeongGu, Incheon 120094",4,100,0,"Ba&""OXy?Zh",India
12230021,Lee Jisoo,IBT,Kim Seokjin,jisoo25@inha.edu,1017786838,19981017,F,"20 MyeongdongRo, YeonsuGu, Incheon 123055",4,0,Skating,"ZLv;I0,{n",South Korea
12230022,Ziyoda,ISE,Kim Seokjin,ziyoda90@inha.edu,1041683193,20010302,F,"97 JungangRo, SeoGu, Incheon 129270",4,0,Drama Club,"H.nD:R7,Kw",Australia
12230023,Choi Soojin,IBT,Jung Hoseok,soojin20@inha.edu,1046428047,19970614,F,"45 JungangRo, SeoGu, Incheon 127338",4,0,Game Programming,!I`zw~B'vx,Australia
12230024,Sarvar,ISE,Jung Hoseok,sarvar97@inha.edu,1084746096,19980201,M,"60 GeumgangRo, SeoGu, Incheon 127184",4,100,Dance Club,#~}]XyU4oW,United States
12230025,Azizbek,ISE,Jung Hoseok,azizbek89@inha.edu,1087034270,19980122,M,"18 CheongunRo, NamdongGu, Incheon 125922",4,50,Kayaking,Os)0<<AaPu,India
12230026,Jung Donghyun,IBT,Lee Hana,donghyun6@inha.edu,1013856866,19990524,M,"2 GeumgangRo, GyeyangGu, Incheon 125603",4,25,Skating,"""^W^KK>Yt7",Germany
12230027,Aung Kyaw,KLC,Kim Seokjin,kyaw53@inha.edu,1098978021,20050203,M,"68 OndangRo, YeonsuGu, Incheon 120582",4,0,Rock Climbing,.p9zI7+!vU,United States
12230028,Park Hyunjin,IBT,Park Jimin,hyunjin9@inha.edu,1071019977,20000515,M,"37 JungangRo, YeonsuGu, Incheon 121418",4,0,0,ch:@Wk)6u!,South Korea
12230029,Min Win,KLC,Lee Hana,win46@inha.edu,1069328093,20010918,M,"54 GeumgangRo, SeoGu, Incheon 125163",4,0,Kayaking,"dL#5x,6\,j",Brazil
12230030,Kim Minho,IBT,Lee Hana,minho61@inha.edu,1037692670,20021015,M,"8 OndangRo, NamdongGu, Incheon 125723",4,0,Music Society,"VO}Rl]I""Z2",South Korea
12230031,Shohjahon,ISE,Kang Daehyun,shohjahon57@inha.edu,1067336568,19981009,M,"66 CheongunRo, SeoGu, Incheon 121346",4,25,Kayaking,&bhRw|6H/,Australia
12230032,Lee Jisoo,IBT,Park Jimin,jisoo77@inha.edu,1080057745,20031002,F,"61 CheongunRo, BupyeongGu, Incheon 126559",4,100,0,*j6d.ZV?li,South Korea
12230033,Kim Minho,IBT,Jung Hoseok,minho49@inha.edu,1017985321,19960918,M,"29 MyeongdongRo, GyeyangGu, Incheon 123963",4,25,Kayaking,C?:5)a>xH},South Korea
12230034,Kim Minho,IBT,Jung Hoseok,minho6@inha.edu,1029816547,19950321,M,"89 MyeongdongRo, BupyeongGu, Incheon 120434",4,100,Drama Club,&rIVS{ed]A,South Korea
12230035,Yamada Taro,KLC,Park Jimin,taro87@inha.edu,1025764293,20040401,M,"88 JungangRo, BupyeongGu, Incheon 120501",4,25,Dance Club,og:8cnroy>,Australia
12230036,Jahongir,ISE,Kim Seokjin,jahongir88@inha.edu,1098267393,20011213,M,"99 CheongunRo, SeoGu, Incheon 121716",4,50,Kayaking,lFat9'b[PB,Uzbekistan
12230037,Takahashi Mei,KLC,Choi Minseo,mei3@inha.edu,1041618892,20000823,F,"10 JungangRo, YeonsuGu, Incheon 122803",4,100,0,y/u`8VEpTr,India
12230038,Islom,ISE,Choi Minseo,islom82@inha.edu,1032431001,19970109,M,"52 MyeongdongRo, SeoGu, Incheon 124277",4,25,Skating,(y8C}BfgWi,Brazil
12230039,Lee Jisoo,IBT,Park Jimin,jisoo76@inha.edu,1023691042,20000924,F,"33 OndangRo, NamdongGu, Incheon 122772",4,0,Music Society,F|Th+gTG_,South Korea
12230040,Choi Soojin,IBT,Jung Eunji,soojin17@inha.edu,1064569717,20041218,F,"59 MyeongdongRo, SeoGu, Incheon 124554",4,100,Drama Club,EC@QF+ssQr,Australia
12230041,Choi Soojin,IBT,Kang Daehyun,soojin4@inha.edu,1017495415,19980807,F,"98 GeumgangRo, GyeyangGu, Incheon 126840",4,25,Rock Climbing,C;Q{1kn`F:,India
12230042,Park Hyunjin,IBT,Lee Hana,hyunjin29@inha.edu,1065366534,20001109,M,"34 MyeongdongRo, BupyeongGu, Incheon 120535",4,0,0,YkLb>m{S]),South Korea
12230043,Islom,ISE,Jung Eunji,islom5@inha.edu,1089896895,20041006,M,"46 MyeongdongRo, BupyeongGu, Incheon 129022",4,50,Rock Climbing,KA:oU^_HPx,Brazil
12230044,Jahongir,ISE,Jung Hoseok,jahongir70@inha.edu,1072122806,20000119,M,"86 MyeongdongRo, BupyeongGu, Incheon 120529",4,100,0,Dp.nwp~YP=,Uzbekistan
12230045,Shohjahon,ISE,Jung Hoseok,shohjahon30@inha.edu,1038808615,20020417,M,"79 CheongunRo, GyeyangGu, Incheon 122802",4,0,Game Programming,Jw~x>bO$X`,Germany
12230046,Gulnoza,ISE,Park Jimin,gulnoza90@inha.edu,1064934508,20000925,F,"20 JungangRo, SeoGu, Incheon 126240",4,50,0,V8RN`8k:j2,Germany
12230047,Aizada Nurlan,KLC,Choi Minseo,nurlan63@inha.edu,1015824396,19950205,F,"50 GeumgangRo, NamdongGu, Incheon 121773",4,100,Debate Team,Z'EcJ)dtH2,Germany
12230048,Dilnoza,ISE,Park Jimin,dilnoza46@inha.edu,1021202264,19960723,F,"41 MyeongdongRo, SeoGu, Incheon 122637",4,0,Kayaking,z&Usui.@o8,Australia
12230049,Jahongir,ISE,Choi Minseo,jahongir91@inha.edu,1042482059,20010117,M,"81 MyeongdongRo, SeoGu, Incheon 120692",4,0,Game Programming,T'omtdR]nB,Uzbekistan
12230050,Ziyoda,ISE,Jung Hoseok,ziyoda96@inha.edu,1024653406,20020823,F,"15 MyeongdongRo, NamdongGu, Incheon 122165",4,25,Game Programming,py6?vt'4O<,Brazil
12230051,Kim Minho,IBT,Jung Hoseok,minho35@inha.edu,1056249964,19950313,M,"75 CheongunRo, BupyeongGu, Incheon 120789",4,0,Game Programming,*$n^a@5mmH,South Korea
12230052,Shohjahon,ISE,Lee Hana,shohjahon57@inha.edu,1097348932,19970214,M,"19 MyeongdongRo, BupyeongGu, Incheon 129206",4,0,Dance Club,?mYG1(?hv8,India
12230053,Kang Seoyeon,IBT,Lee Hana,seoyeon37@inha.edu,1086132718,19970213,F,"89 OndangRo, GyeyangGu, Incheon 120283",4,0,Debate Team,T\['`)hC,South Korea
12230054,Choi Soojin,IBT,Jung Eunji,soojin63@inha.edu,1086615884,20010207,F,"43 JungangRo, YeonsuGu, Incheon 129411",4,50,Kayaking,]'mC8UZm%i,India
12230055,Ziyoda,ISE,Kang Daehyun,ziyoda37@inha.edu,1057653853,20031213,F,"18 OndangRo, YeonsuGu, Incheon 123039",4,100,Debate Team,q:rUy<6.i2,United States
12230056,Madina,ISE,Lee Hana,madina52@inha.edu,1025218193,20001216,F,"86 OndangRo, NamdongGu, Incheon 125445",4,0,0,2mk%NNt!u;,Uzbekistan
12230057,Shohjahon,ISE,Jung Eunji,shohjahon6@inha.edu,1026923713,20010127,M,"20 JungangRo, YeonsuGu, Incheon 128722",4,100,0,w.us?dIZQq,Germany
12230058,Jung Donghyun,IBT,Lee Hana,donghyun57@inha.edu,1021314965,20040504,M,"49 CheongunRo, GyeyangGu, Incheon 128242",4,100,Music Society,/$R43$<p)1,Australia
12230059,Park Hyunjin,IBT,Jung Hoseok,hyunjin70@inha.edu,1097012239,19980128,M,"3 OndangRo, NamdongGu, Incheon 124526",4,25,Rock Climbing,\vTdo&Fy@?,South Korea
12230060,Lee Jisoo,IBT,Jung Eunji,jisoo91@inha.edu,1079514043,19970609,F,"91 MyeongdongRo, NamdongGu, Incheon 123998",4,0,Game Programming,p\5^*]`eW#,South Korea
12230061,Jung Donghyun,IBT,Kim Seokjin,donghyun59@inha.edu,1022502446,20020413,M,"91 JungangRo, NamdongGu, Incheon 127199",4,0,Drama Club,c:xg+waz|H,Australia
12230062,Min Win,KLC,Jung Eunji,win81@inha.edu,1079063426,20001006,M,"2 OndangRo, NamdongGu, Incheon 123346",4,0,Debate Team,(@ZR)C<is,Germany
12230063,Azizbek,ISE,Kang Daehyun,azizbek13@inha.edu,1027018324,19970123,M,"89 MyeongdongRo, SeoGu, Incheon 128758",4,0,Game Programming,"umEah""/3$",United States
12230064,Thuzar Hnin,KLC,Lee Hana,hnin41@inha.edu,1029048357,20050819,F,"88 MyeongdongRo, BupyeongGu, Incheon 122927",4,0,0,b8?if4vXXY,Germany
12230065,Jahongir,ISE,Lee Hana,jahongir85@inha.edu,1044756496,19980110,M,"36 JungangRo, BupyeongGu, Incheon 123495",4,50,Music Society,=z[o9am%<c,Uzbekistan
12230066,Ziyoda,ISE,Kang Daehyun,ziyoda38@inha.edu,1084959322,19950826,F,"88 JungangRo, GyeyangGu, Incheon 126680",4,100,Music Society,5xZsaTs]WE,Australia
12230067,Bekbolot Akyl,KLC,Kim Seokjin,akyl55@inha.edu,1040156541,20010706,M,"55 MyeongdongRo, GyeyangGu, Incheon 127705",4,25,Kayaking,j>lc;8f$+!,Australia
12230068,Madina,ISE,Jung Hoseok,madina72@inha.edu,1071392628,19981018,F,"29 CheongunRo, GyeyangGu, Incheon 120260",4,0,Game Programming,CV_P>=zO?B,Uzbekistan
12230069,Nguyen Hoa,KLC,Jung Eunji,hoa74@inha.edu,1082357518,19950318,F,"27 OndangRo, GyeyangGu, Incheon 126390",4,25,Rock Climbing,4BJJ#vpeab,United States
12230070,Shohjahon,ISE,Kim Seokjin,shohjahon56@inha.edu,1020464583,19980301,M,"2 MyeongdongRo, SeoGu, Incheon 128136",4,50,Music Society,p9T^`|(K\{,India
12230071,Kang Seoyeon,IBT,Jung Eunji,seoyeon17@inha.edu,1040542506,20041101,F,"56 MyeongdongRo, SeoGu, Incheon 127496",4,0,Drama Club,"7TE3L:""@ml",South Korea
12230072,Park Hyunjin,IBT,Kang Daehyun,hyunjin35@inha.edu,1084062069,19960325,M,"69 GeumgangRo, NamdongGu, Incheon 121698",4,0,0,"l,WWseLQ%/",South Korea
12230073,Malika,ISE,Choi Minseo,malika23@inha.edu,1051173874,19980513,F,"98 OndangRo, BupyeongGu, Incheon 120927",4,0,Game Programming,uH_HMES<_H,United States
12230074,Choi Soojin,IBT,Choi Minseo,soojin10@inha.edu,1069537637,20050212,F,"43 OndangRo, GyeyangGu, Incheon 129991",4,100,Debate Team,vTj=x=m{g%,India
12230075,Madina,ISE,Kim Seokjin,madina58@inha.edu,1071586758,19970728,F,"17 CheongunRo, BupyeongGu, Incheon 127265",4,100,Kayaking,"1ZFpO]P#>""",Uzbekistan
12230076,Kim Minho,IBT,Jung Hoseok,minho66@inha.edu,1046268853,20051028,M,"92 JungangRo, GyeyangGu, Incheon 120171",4,50,Rock Climbing,dZ'i\WV?eO,South Korea
12230077,Adi Putri,KLC,Jung Hoseok,putri20@inha.edu,1024509247,20051003,F,"46 JungangRo, SeoGu, Incheon 128035",4,25,0,l?O'WmihCe,Brazil
12230078,Madina,ISE,Lee Hana,madina47@inha.edu,1089229123,20010814,F,"11 MyeongdongRo, GyeyangGu, Incheon 128034",4,0,Game Programming,"I$>+}EFxZ""",Uzbekistan
12230079,Shohjahon,ISE,Park Jimin,shohjahon38@inha.edu,1046545570,20021017,M,"92 CheongunRo, NamdongGu, Incheon 126617",4,0,Drama Club,;p)YC4RSLC,India
12230080,Choi Soojin,IBT,Kang Daehyun,soojin18@inha.edu,1011175068,20030609,F,"3 GeumgangRo, NamdongGu, Incheon 120098",4,0,Skating,k.}N#P#{>Y,Germany
12230081,Min Win,KLC,Lee Hana,win32@inha.edu,1012791463,19960209,M,"46 CheongunRo, YeonsuGu, Incheon 128673",4,0,0,lxObUCJS*w,India
12230082,Aibek Temir,KLC,Park Jimin,temir81@inha.edu,1018951444,20000526,M,"8 MyeongdongRo, BupyeongGu, Incheon 129653",4,50,Kayaking,.+D.Cfwv2q,Germany
12230083,Lee Jisoo,IBT,Kang Daehyun,jisoo74@inha.edu,1044849005,20050628,F,"7 CheongunRo, BupyeongGu, Incheon 121056",4,0,Rock Climbing,IFGrp#SXcY,South Korea
12230084,Kang Seoyeon,IBT,Park Jimin,seoyeon40@inha.edu,1048448486,19960904,F,"80 JungangRo, SeoGu, Incheon 126162",4,0,Skating,HPhH=Xh)Z0,South Korea
12230085,Gulnoza,ISE,Park Jimin,gulnoza82@inha.edu,1033232168,19950224,F,"77 CheongunRo, GyeyangGu, Incheon 124463",4,25,Rock Climbing,GX4X<f}gx,India
12230086,Jung Donghyun,IBT,Choi Minseo,donghyun2@inha.edu,1072705657,19950506,M,"50 JungangRo, BupyeongGu, Incheon 122176",4,50,Game Programming,"C+KHM""3EhO",Brazil
12230087,Lee Jisoo,IBT,Lee Hana,jisoo77@inha.edu,1052333225,19990628,F,"6 MyeongdongRo, NamdongGu, Incheon 125877",4,0,0,7)D@$VWeXM,South Korea
12230088,Kang Seoyeon,IBT,Choi Minseo,seoyeon60@inha.edu,1055433108,20051106,F,"48 JungangRo, NamdongGu, Incheon 127963",4,0,Dance Club,u+D?&iZA(W,South Korea
12230089,Islom,ISE,Kim Seokjin,islom63@inha.edu,1054206809,20031018,M,"35 JungangRo, BupyeongGu, Incheon 122501",4,0,Debate Team,4pIHUojx$Q,India
12230000,Sarvar,ISE,Kang Daehyun,sarvar80@inha.edu,1019956589,19981227,M,"35 CheongunRo, GyeyangGu, Incheon 120127",3,0,Debate Team,[?On4DN19+,India
12230001,Choi Soojin,IBT,Lee Hana,soojin18@inha.edu,1017654048,20030808,F,"79 MyeongdongRo, BupyeongGu, Incheon 126451",3,0,Kayaking,mgEeWp`'#2,Australia
12230002,Dilnoza,ISE,Kang Daehyun,dilnoza36@inha.edu,1084277436,20050406,F,"46 MyeongdongRo, GyeyangGu, Incheon 128883",3,0,Music Society,"AL@N=g,|yj",India
12230003,Jung Donghyun,IBT,Park Jimin,donghyun8@inha.edu,1018373855,19960817,M,"52 OndangRo, GyeyangGu, Incheon 124537",3,100,0,Ep>`7$|X87,Australia
12230004,Azizbek,ISE,Park Jimin,azizbek5@inha.edu,1084833229,20000126,M,"24 OndangRo, GyeyangGu, Incheon 124770",3,0,Rock Climbing,&6<$t#s$bA,India
12230005,Kang Seoyeon,IBT,Lee Hana,seoyeon33@inha.edu,1020669009,20030104,F,"42 JungangRo, YeonsuGu, Incheon 125580",3,25,Drama Club,|y%*TZK:r,South Korea
12230006,Gulnoza,ISE,Kang Daehyun,gulnoza96@inha.edu,1069098906,19961110,F,"99 GeumgangRo, NamdongGu, Incheon 124346",3,50,Rock Climbing,[*x=|Q}v~q,United States
12230007,Meerim Zhumagul,KLC,Kim Seokjin,zhumagul47@inha.edu,1018819779,19960413,F,"97 CheongunRo, YeonsuGu, Incheon 128628",3,0,Rock Climbing,I}_^QX'lXk,Germany
12230008,Kim Minho,IBT,Jung Eunji,minho47@inha.edu,1084497096,19960809,M,"35 OndangRo, NamdongGu, Incheon 128165",3,0,Game Programming,kjJMnul/|,South Korea
12230009,Meerim Zhumagul,KLC,Choi Minseo,zhumagul14@inha.edu,1096527863,20040812,F,"9 GeumgangRo, GyeyangGu, Incheon 124132",3,0,Game Programming,x;>Gy[s$w!,Germany
12230010,Shohjahon,ISE,Lee Hana,shohjahon11@inha.edu,1060224170,19990523,M,"41 JungangRo, BupyeongGu, Incheon 124536",3,0,Debate Team,"276F""M%/A[",Australia
12230011,Gulnoza,ISE,Jung Hoseok,gulnoza12@inha.edu,1021173092,20001026,F,"1 OndangRo, YeonsuGu, Incheon 127957",3,0,Drama Club,4M?X1VyicU,Germany
12230012,Choi Soojin,IBT,Choi Minseo,soojin25@inha.edu,1086908766,20020620,F,"18 OndangRo, GyeyangGu, Incheon 127190",3,0,Rock Climbing,IC#0Z=uOs=,India
12230013,Lee Jisoo,IBT,Kim Seokjin,jisoo38@inha.edu,1074405680,20020903,F,"41 GeumgangRo, NamdongGu, Incheon 121917",3,25,0,K>}I6Zl!Aw,South Korea
12230014,Kim Minho,IBT,Park Jimin,minho80@inha.edu,1097546461,19990219,M,"67 MyeongdongRo, GyeyangGu, Incheon 120452",3,25,Debate Team,II/1IWNYG',South Korea
12230015,Dilnoza,ISE,Lee Hana,dilnoza55@inha.edu,1043255975,19980226,F,"21 JungangRo, NamdongGu, Incheon 125524",3,0,0,HMaV1p!33*,United States
12230016,Min Win,KLC,Jung Eunji,win44@inha.edu,1098846270,19991201,M,"66 JungangRo, SeoGu, Incheon 125047",3,100,Drama Club,VM<;r=6&HJ,Germany
12230017,Choi Soojin,IBT,Kang Daehyun,soojin3@inha.edu,1022152076,19961216,F,"9 CheongunRo, YeonsuGu, Incheon 129245",3,0,0,i+?6k=lk1@,India
12230018,Lee Jisoo,IBT,Jung Eunji,jisoo48@inha.edu,1032384426,19980513,F,"41 GeumgangRo, NamdongGu, Incheon 123468",3,100,0,#[y/.q+QjI,South Korea
12230019,Kang Seoyeon,IBT,Park Jimin,seoyeon83@inha.edu,1085732289,19970525,F,"52 CheongunRo, SeoGu, Incheon 121509",3,100,Skating,JV{.t3i=BJ,South Korea
12230020,Sarvar,ISE,Jung Hoseok,sarvar18@inha.edu,1036121678,19971118,M,"74 MyeongdongRo, SeoGu, Incheon 129258",3,100,Skating,kg]GZAJ!Q`,United States
12230021,Jung Donghyun,IBT,Park Jimin,donghyun71@inha.edu,1024878976,19950612,M,"63 JungangRo, GyeyangGu, Incheon 124396",3,25,Kayaking,.h1n|:f&+f,United States
12230022,Jung Donghyun,IBT,Kim Seokjin,donghyun4@inha.edu,1083365647,20030415,M,"64 JungangRo, NamdongGu, Incheon 123905",3,0,Drama Club,7]6%k;~fj,Germany
12230023,Kang Seoyeon,IBT,Park Jimin,seoyeon46@inha.edu,1065667435,20000119,F,"40 JungangRo, GyeyangGu, Incheon 123179",3,25,Skating,&[8;UA>}~s,South Korea
12230024,Lee Jisoo,IBT,Jung Eunji,jisoo21@inha.edu,1073904423,19960616,F,"48 MyeongdongRo, YeonsuGu, Incheon 125205",3,0,Drama Club,~vrK~R.J`T,South Korea
12230025,Sarvar,ISE,Jung Hoseok,sarvar98@inha.edu,1049608800,20001225,M,"6 MyeongdongRo, YeonsuGu, Incheon 128881",3,25,Game Programming,|)gFf#2/'h,Brazil
12230026,Park Hyunjin,IBT,Kim Seokjin,hyunjin50@inha.edu,1053013928,20001219,M,"15 MyeongdongRo, GyeyangGu, Incheon 120705",3,0,Skating,Jz!AOW}H2e,South Korea
12230027,Kang Seoyeon,IBT,Lee Hana,seoyeon56@inha.edu,1076608731,20010218,F,"8 JungangRo, BupyeongGu, Incheon 123285",3,0,0,G[@$YWE]]k,South Korea
12230028,Min Win,KLC,Kang Daehyun,win47@inha.edu,1077983625,19990624,M,"37 GeumgangRo, BupyeongGu, Incheon 123112",3,25,Game Programming,fc!'zze.f$,Germany
12230029,Jung Donghyun,IBT,Jung Eunji,donghyun97@inha.edu,1068767102,20050609,M,"12 CheongunRo, YeonsuGu, Incheon 125425",3,0,Kayaking,(&#wC8BeTo,Germany
12230030,Kim Minho,IBT,Lee Hana,minho14@inha.edu,1067742684,20040216,M,"35 OndangRo, GyeyangGu, Incheon 120758",3,0,Game Programming,"+Thia,f,=)",South Korea
12230031,Jahongir,ISE,Kang Daehyun,jahongir80@inha.edu,1033059257,20041114,M,"26 GeumgangRo, NamdongGu, Incheon 121572",3,0,Game Programming,si;Jzr>y0z,Uzbekistan
12230032,Jung Donghyun,IBT,Choi Minseo,donghyun99@inha.edu,1018402595,20050616,M,"71 MyeongdongRo, NamdongGu, Incheon 120451",3,100,0,"j)I@nAT],~",United States
12230033,Kim Minho,IBT,Choi Minseo,minho75@inha.edu,1083628604,20051216,M,"59 OndangRo, SeoGu, Incheon 125312",3,25,Debate Team,|^XNz^aZCQ,South Korea
12230034,Azizbek,ISE,Park Jimin,azizbek7@inha.edu,1082871981,19950402,M,"55 OndangRo, NamdongGu, Incheon 120414",3,0,Music Society,r7#Lcx5]v,Germany
12230035,Kang Seoyeon,IBT,Kang Daehyun,seoyeon6@inha.edu,1025741632,19960419,F,"38 GeumgangRo, SeoGu, Incheon 129498",3,50,Game Programming,fH?T3<O:vx,South Korea
12230036,Choi Soojin,IBT,Lee Hana,soojin64@inha.edu,1040362126,20030615,F,"47 GeumgangRo, NamdongGu, Incheon 125896",3,0,Rock Climbing,z\]Sr>L.[B,India
12230037,Park Hyunjin,IBT,Choi Minseo,hyunjin85@inha.edu,1084566063,19990727,M,"58 CheongunRo, YeonsuGu, Incheon 127997",3,25,Kayaking,XA*0?xqS^[,South Korea
12230038,Choi Soojin,IBT,Kang Daehyun,soojin93@inha.edu,1057228479,19980309,F,"31 MyeongdongRo, SeoGu, Incheon 125393",3,0,Drama Club,^<\1Y_m/1G,Germany
12230039,Meerim Zhumagul,KLC,Choi Minseo,zhumagul76@inha.edu,1077574718,20050602,F,"95 GeumgangRo, YeonsuGu, Incheon 122302",3,50,Skating,2DTuPn1^AH,Australia
12230040,Shohjahon,ISE,Kim Seokjin,shohjahon64@inha.edu,1062814396,19951211,M,"66 CheongunRo, YeonsuGu, Incheon 123621",3,100,Game Programming,EgnIcZ@=zr,Brazil
12230041,Shohjahon,ISE,Jung Hoseok,shohjahon70@inha.edu,1018461186,20020125,M,"16 GeumgangRo, NamdongGu, Incheon 124097",3,0,Skating,:o(#MS\3U5,Brazil
12230042,Jung Donghyun,IBT,Choi Minseo,donghyun37@inha.edu,1024297376,19980313,M,"92 CheongunRo, GyeyangGu, Incheon 128253",3,100,0,q[U{3bT1J8,United States
12230043,Dilnoza,ISE,Lee Hana,dilnoza98@inha.edu,1021901661,19961017,F,"89 MyeongdongRo, YeonsuGu, Incheon 124643",3,50,Kayaking,bDgT_1Ft>M,Brazil
12230044,Nazira Erkin,KLC,Jung Hoseok,erkin75@inha.edu,1044274849,20000228,F,"77 JungangRo, NamdongGu, Incheon 127287",3,0,0,7<9Mc0lb>u,Uzbekistan
12230045,Choi Soojin,IBT,Kim Seokjin,soojin40@inha.edu,1068682360,19980310,F,"48 GeumgangRo, YeonsuGu, Incheon 120106",3,25,Debate Team,n$aDFM;Td>,Australia
12230046,Dilnoza,ISE,Jung Eunji,dilnoza47@inha.edu,1046102257,20020413,F,"93 GeumgangRo, GyeyangGu, Incheon 125791",3,0,Music Society,"H,]w,?4uSc",Germany
12230047,Jahongir,ISE,Kim Seokjin,jahongir2@inha.edu,1032935761,20000503,M,"38 OndangRo, GyeyangGu, Incheon 121828",3,0,Debate Team,"S""@PVy`(No",Uzbekistan
12230048,Kang Seoyeon,IBT,Jung Hoseok,seoyeon43@inha.edu,1083029031,20020901,F,"23 CheongunRo, SeoGu, Incheon 121213",3,100,0,'z0Q)OyK~o,South Korea
12230049,Azizbek,ISE,Lee Hana,azizbek27@inha.edu,1023975855,20020909,M,"46 OndangRo, GyeyangGu, Incheon 127777",3,50,0,RB[mq[hY'9,Germany
12230050,Madina,ISE,Choi Minseo,madina40@inha.edu,1050371503,20050608,F,"90 GeumgangRo, YeonsuGu, Incheon 124686",3,25,Kayaking,hbY0coAC#,Uzbekistan
12230051,Jung Donghyun,IBT,Choi Minseo,donghyun6@inha.edu,1042139205,19960210,M,"81 JungangRo, NamdongGu, Incheon 121846",3,25,Drama Club,Sl$:;Sjmq\,Germany
12230052,Malika,ISE,Park Jimin,malika16@inha.edu,1018164792,19990515,F,"76 GeumgangRo, BupyeongGu, Incheon 129867",3,100,Drama Club,dDQWV]/Gtl,India
12230053,Dilnoza,ISE,Choi Minseo,dilnoza56@inha.edu,1053643898,20020322,F,"77 OndangRo, BupyeongGu, Incheon 121908",3,100,Dance Club,5@|P/]ORX8,India
12230054,Bekbolot Akyl,KLC,Kim Seokjin,akyl45@inha.edu,1022221383,20030513,M,"21 MyeongdongRo, NamdongGu, Incheon 126865",3,100,Dance Club,PWwl`@mR=&,Germany
12230055,Shohjahon,ISE,Jung Hoseok,shohjahon84@inha.edu,1036137472,19951111,M,"51 GeumgangRo, NamdongGu, Incheon 120642",3,0,Debate Team,"PaZ;'}<(""",Germany
12230056,Kim Minho,IBT,Lee Hana,minho4@inha.edu,1071957461,20020907,M,"45 GeumgangRo, YeonsuGu, Incheon 124442",3,0,Dance Club,mx~ixfJ^[.,South Korea
12230057,Madina,ISE,Jung Hoseok,madina51@inha.edu,1025742110,20040905,F,"76 OndangRo, SeoGu, Incheon 127242",3,25,Debate Team,",&ai^z'6nH",Uzbekistan
